FlightNumber,FlightDelayStatus
GSP_CVG_94283,2
ATL_SLC_99807,2
DFW_MAF_59710,2
CLT_ORD_102734,2
MIA_IAH_73397,2
BOS_DFW_57151,2
CVG_ORD_77680,2
EWR_PHX_99949,2
CLE_BWI_82038,2
BOS_IAH_77590,2
CRP_DFW_72562,2
IAH_BRO_79352,2
MSO_SLC_56867,2
BUR_SEA_61537,2
DFW_FWA_88795,2
BGM_CVG_89466,2
ORD_SNA_74358,2
ATL_LGA_65718,2
OME_ANC_68670,2
IAD_GSO_65681,2
SAN_SLC_76987,2
ISP_CVG_83779,2
FNT_CVG_79736,2
RDU_BDL_70948,2
DTW_BOS_92271,2
AUS_SFO_72737,2
PIT_JFK_98065,2
DEN_TUL_92638,2
MCI_ORD_81434,2
SLC_ABQ_82472,2
MKE_DFW_98705,2
LGA_GSP_103234,2
SEA_OAK_105142,2
GSO_BOS_105663,2
DSM_ORD_82142,2
OMA_MDW_78824,2
JFK_DFW_83644,2
PFN_CVG_101919,2
ATL_ONT_73729,2
JFK_PIT_103847,2
AMA_DFW_94105,2
HDN_IAH_72413,2
SEA_JFK_85408,2
CHA_CVG_93856,2
LIT_DFW_82207,2
CLT_LAX_77696,2
CVG_GSO_81103,2
ABQ_MSP_71506,2
BDL_CVG_92225,2
SJU_MIA_78351,2
SAV_ATL_85258,2
MDW_BWI_64070,2
IAH_SLC_91027,2
EWR_CLT_85759,2
CLT_RSW_101399,2
SMF_DFW_70066,2
DTW_BTV_71911,2
ATL_LAS_101678,2
ORD_PHX_65631,2
COS_ORD_104561,2
IAD_CLT_101602,2
BUF_ATL_77032,2
MIA_SFO_98052,2
ORD_ATL_103793,2
PIT_ORD_76172,2
TPA_DFW_68094,2
PNS_CVG_89264,2
MCI_IAH_61495,2
JFK_STL_101029,2
DEN_LAX_76781,2
ORD_RNO_66379,2
OAK_ONT_64433,2
PDX_DFW_74477,2
RNO_SEA_68946,2
BTV_CVG_64707,2
BUR_SMF_104364,2
ELP_LAS_61336,2
FLL_EWR_97435,2
BUR_PHX_103387,2
GSP_DFW_84235,2
DCA_DFW_104852,2
DCA_DFW_92425,2
TPA_CLE_65937,2
DTW_ORD_84549,2
MCI_CVG_90242,2
PVD_DTW_76153,2
SAV_JFK_89700,2
LGA_JAX_80119,2
IAD_CVG_94534,2
RNO_SEA_94666,2
IND_LAS_103552,2
DFW_BWI_69403,2
BOS_DCA_83668,2
FNT_ATL_99388,2
ORF_PHL_60523,2
ATL_IAD_72891,2
DFW_LAS_60628,2
SAN_DFW_93580,2
BNA_BWI_93019,2
MCO_EWR_95898,2
MDW_CMH_77361,2
LGA_ATL_64782,2
ORD_MHT_58028,2
MEM_SGF_93935,2
EWR_LAX_79057,2
SLC_IAH_92765,2
MSP_DCA_99169,2
CLE_ORD_76826,2
PHX_SJC_64051,2
MCO_MDW_87231,2
FLL_MDW_73730,2
MDW_LAX_89992,2
COS_ORD_57546,2
PHX_SNA_70227,2
FLL_DTW_97479,2
GRR_ATL_102146,2
OMA_PHX_57412,2
MSP_ORD_76441,2
ORD_PNS_66219,2
LAS_BUR_63572,2
CLT_SFO_77170,2
SAN_OAK_89573,2
EWR_SYR_103973,2
SBP_SFO_60288,2
PHX_SEA_102096,2
CLT_MSY_89505,2
PBI_PIT_95450,2
DTW_RDU_72280,2
ATL_EVV_58548,2
RSW_JFK_67470,2
BOS_DFW_76695,2
MRY_LAX_62925,2
DFW_LIT_98121,2
ATL_CLE_68368,2
LAX_DTW_60613,2
MRY_LAX_105258,2
MIA_DTW_70121,2
ATL_TPA_92731,2
ROC_JFK_90538,2
SNA_SLC_105389,2
SJU_DFW_57690,2
SAN_IAD_68771,2
MSP_LGA_83603,2
EWR_DCA_85393,2
ROC_MCO_81612,2
PHL_FLL_104482,2
ROC_ATL_76457,2
RDU_MDW_88404,2
HRL_IAH_88163,2
OKC_PHX_66329,2
MDW_MSP_68151,2
FCA_SLC_76099,2
XNA_DFW_80672,2
RNO_LAS_69923,2
ANC_SEA_65103,2
ORF_MDW_88512,2
OAK_IAH_87922,2
TYS_TPA_97581,2
MIA_SDF_71583,2
ORD_TPA_74703,2
BOS_JFK_92260,2
PHX_ORD_90796,2
ATL_HOU_72521,2
PHX_DCA_72866,2
EWR_DEN_96998,2
MSP_EWR_60996,2
JFK_MIA_91597,2
IAD_HPN_100509,2
DFW_ORD_62690,2
LAS_SNA_66283,2
JFK_LAX_85999,2
LGB_JFK_86552,2
IAH_ELP_97571,2
BDL_PHL_73863,2
RNO_PHX_103702,2
IAH_GRR_74062,2
DCA_BOS_65796,2
LIT_IAH_57934,2
TPA_PVD_95284,2
SFO_STL_105162,2
MDW_PVD_71936,2
ORD_SEA_105105,2
PVD_CVG_72522,2
DEN_IAH_57102,2
IAH_BOI_62066,2
ATL_HOU_97083,2
SFO_LAS_84174,2
PHL_BDL_97822,2
ATL_MOB_60612,2
ORD_STL_88383,2
ATL_LGA_65608,2
IND_DEN_88324,2
SLC_HNL_61786,2
DFW_MCI_94370,2
BOS_BGR_73355,2
HNL_SFO_61641,2
PDX_DEN_94679,2
IND_ORD_60393,2
DFW_LAX_66198,2
MHT_TPA_74926,2
SDF_IAH_65020,2
IAH_CLT_86570,2
CLT_SYR_71134,2
MCI_EWR_84353,2
BTR_IAH_74047,2
ATL_EYW_78987,2
JFK_TPA_62310,2
BDL_RSW_76062,2
LAS_SFO_96832,2
DFW_LAW_80282,2
GPT_ATL_57080,2
SJU_EWR_59164,2
CLE_ATL_94003,2
OKC_IAH_83309,2
BWI_PVD_93928,2
LAX_HNL_97920,2
PHL_ORD_82675,2
ATL_SAT_73501,2
ORD_CVG_86405,2
CHS_ATL_73867,2
AZO_CVG_64613,2
SJU_MIA_104405,2
TPA_IAD_75620,2
MCO_DFW_64495,2
DFW_MDW_104994,2
PDX_DEN_101273,2
MEM_ORD_95445,2
SAT_DFW_75362,2
MSP_MEM_82305,2
FLL_ATL_101762,2
TPA_PIT_103257,2
FAI_ANC_73640,2
ISP_ATL_61849,2
ISP_BWI_57554,2
IAH_CMH_92111,2
EWR_CHS_68318,2
MDW_DCA_86931,2
BOS_LGA_67200,2
SLC_LAX_90176,2
EWR_DEN_102876,2
GSP_CVG_64282,2
EWR_MEM_66171,2
BOS_LGA_60073,2
MFR_SFO_93805,2
PIT_ATL_64139,2
ORD_CLT_58622,2
ATL_DTW_105252,2
GSO_CVG_74757,2
ORD_TPA_92467,2
ATL_LAS_90501,2
ACV_SFO_74260,2
MKE_DFW_103404,2
LAX_JFK_69065,2
AUS_DFW_62366,2
SAT_ATL_67278,2
GEG_SEA_93406,2
SMF_BUR_102106,2
SNA_SFO_94794,2
SYR_CVG_102864,2
CVG_DEN_73280,2
ORD_IAH_66105,2
BNA_LGA_94616,2
COS_ORD_95325,2
BUF_PHL_92299,2
LAX_LAS_93632,2
SJU_MCO_63212,2
DTW_EWR_75266,2
ORD_PIT_69106,2
LAX_SLC_88138,2
DFW_LAX_64410,2
CVG_IAD_71012,2
ATL_JAN_90299,2
DEN_EWR_67836,2
PDX_ATL_85566,2
MSP_ORD_94149,2
BDL_MDW_69276,2
ATL_BDL_61575,2
LGA_FLL_85043,2
MCI_SLC_103851,2
STL_TPA_78100,2
EWR_AVL_69498,2
ORD_SAT_87357,2
ORD_JAC_95759,2
MIA_ATL_58970,2
SFO_SBA_81985,2
DCA_MIA_100447,2
JFK_PHX_68709,2
DEN_SNA_79014,2
SFO_PHX_79488,2
OAK_PHX_98719,2
ELP_HOU_59590,2
TUS_LAX_67502,2
SAT_DFW_66779,2
DEN_CVG_73075,2
MSP_LAX_62533,2
GFK_MSP_94581,2
DFW_ICT_104209,2
RDU_BNA_57041,2
MEM_ATL_90768,2
CMH_BWI_93849,2
MCO_DEN_77063,2
MSP_MDW_69087,2
ATL_PNS_86466,2
DTW_TPA_78424,2
IAH_SMF_87097,2
OAK_DFW_73725,2
BGR_LGA_62523,2
IAD_BOS_84117,2
FAT_DFW_103267,2
OAK_ONT_70110,2
DFW_SAN_93591,2
IAH_PNS_91217,2
STX_MIA_79802,2
MSP_CVG_81897,2
CLT_DCA_72624,2
LAX_MRY_82953,2
DCA_ORD_80544,2
PDX_ORD_78496,2
ATL_ICT_57904,2
ORF_MIA_63355,2
PHX_HOU_77803,2
CVG_SFO_102973,2
MDT_ORD_81878,2
ATL_DTW_99194,2
SLC_RDM_104941,2
FLL_ISP_105104,2
SJC_LAX_75407,2
MSP_DTW_63345,2
EWR_ROC_62825,2
ORD_LAS_93064,2
DTW_SAN_80477,2
PNS_CVG_85117,2
MSP_SMF_84620,2
MSP_ATL_97698,2
ATL_BQK_105270,2
MCO_PHL_94266,2
ATL_DAY_87355,2
RNO_LAX_58710,2
IND_DTW_82451,2
CVG_PIT_72459,2
ORD_SAN_93735,2
ROC_ATL_84047,2
MSP_AUS_66856,2
IAH_DTW_86240,2
EWR_CLT_64696,2
LAX_EWR_98224,2
DEN_TUL_70461,2
DFW_LAX_103942,2
PHX_BNA_65895,2
PDX_MSP_57509,2
LGB_OAK_85786,2
IAD_ATL_101493,2
ABI_DFW_57225,2
MKE_CVG_100686,2
SJC_SEA_86939,2
SMF_PHX_96581,2
MLI_CVG_89444,2
DTW_LGA_66972,2
CLT_CVG_100796,2
PVD_PHL_59458,2
EWR_DCA_64826,2
PHX_SJC_73317,2
MSP_SFO_65251,2
SNA_SJC_100807,2
MHT_CVG_78206,2
JAX_BHM_62604,2
PDX_OAK_62734,2
BHM_TPA_75681,2
ORD_MDT_89877,2
BOI_IAH_61848,2
CLT_ORD_84613,2
BWI_PVD_78988,2
ORD_ROC_58655,2
IAD_MCO_63062,2
PHX_DFW_90473,2
BNA_CVG_74862,2
SJC_PDX_82754,2
BTV_EWR_101446,2
PHX_ORD_76160,2
GSO_DFW_74305,2
BOS_DTW_70527,2
CVG_ORD_95819,2
COS_CVG_70058,2
LAS_BOS_100492,2
ORD_MDT_79476,2
PIT_CVG_76170,2
STL_BWI_97706,2
SFO_DFW_64010,2
GNV_ATL_84736,2
OME_ANC_67208,2
DFW_SMF_94760,2
RIC_ATL_73343,2
SEA_SFO_61973,2
ORD_MCO_91308,2
ORD_MSP_95441,2
LGA_DFW_98768,2
ATL_DTW_85076,2
LAX_CLT_85751,2
JAN_CVG_56817,2
RDM_SLC_82227,2
DCA_DFW_91937,2
ORD_DFW_62350,2
MCI_MDW_60090,2
MYR_ATL_70510,2
DFW_SAN_66360,2
SAN_SEA_77475,2
MIA_RDU_72657,2
DEN_SNA_81470,2
DEN_SAT_104184,2
ATL_PHL_87665,2
SAT_DFW_103705,2
GEG_PHX_58950,2
MSP_COS_102302,2
DCA_BDL_60585,2
TUL_ORD_105224,2
IND_PIE_59851,2
EWR_IAD_79666,2
GRR_MSP_97977,2
CLE_PVD_80322,2
SLC_SGU_69402,2
MSP_LAS_80137,2
BWI_CLE_89985,2
PHX_PDX_69070,2
SJC_ONT_84168,2
DAL_MAF_63048,2
CLT_DFW_98090,2
LGA_CLT_71927,2
FSD_CVG_100041,2
ORD_IND_92507,2
CMH_ORD_96065,2
DFW_JAN_87471,2
SAN_SJC_104554,2
LAX_IAH_98839,2
CLE_BNA_75647,2
ATL_CHS_83425,2
LGA_GSP_72074,2
DTW_MDW_64292,2
CVG_STL_60502,2
IAH_DFW_102224,2
ATW_CVG_62531,2
CLT_EWR_102675,2
STL_JFK_101791,2
SJC_HNL_99866,2
TOL_ATL_67438,2
MSP_JFK_91973,2
MSP_BOS_67997,2
CVG_JAX_78041,2
LAX_BNA_92420,2
PIT_BWI_98794,2
MSP_SFO_92831,2
BUF_IAD_98250,2
IAD_MSY_72153,2
DFW_JAN_99996,2
SLC_ATL_102017,2
ATL_EWR_80830,2
RDU_ORD_72095,2
ORD_DCA_82307,2
IAH_SEA_87533,2
CAE_EWR_84625,2
IND_PHL_62659,2
JAN_ATL_104227,2
MCI_BWI_79138,2
EWR_CAE_102516,2
DEN_TUS_68677,2
BOS_FLL_82158,2
SLC_CVG_57413,2
ABQ_PHX_61264,2
SFO_FAT_89628,2
JAN_HOU_89359,2
IAH_COS_86555,2
LAX_SJC_88226,2
BWI_SDF_74291,2
CLT_PHL_73134,2
GSO_LGA_70904,2
RIC_FLL_81008,2
MSP_CVG_91136,2
PHX_ELP_83678,2
PHX_ONT_94188,2
IAH_DEN_88240,2
PVD_MCO_99325,2
CLT_CVG_89608,2
ORF_CVG_63435,2
SJC_DFW_99516,2
LAS_ATL_68609,2
PDX_SJC_97691,2
DTW_PWM_60892,2
CLT_CVG_78201,2
SAN_OAK_104719,2
LAS_SFO_72979,2
CLE_GSP_63433,2
RNO_PDX_73223,2
MCI_ORD_100340,2
ATL_PHL_104652,2
LGA_PIT_57574,2
ACY_CVG_77620,2
CLT_BNA_75084,2
CLT_SYR_95120,2
ORD_CLE_85229,2
PDX_SFO_98935,2
SLC_LAS_69471,2
MIA_EWR_104264,2
MCI_DFW_101853,2
OKC_CVG_69097,2
BOS_PHL_79230,2
CVG_FLL_99318,2
ROC_CLT_63443,2
CVG_SAV_76561,2
LAX_CVG_63652,2
DEN_AUS_75785,2
BNA_BWI_65291,2
SFO_LAX_90887,2
SEA_LAS_71842,2
BOS_GSO_101557,2
HSV_CVG_56904,2
MDW_PHX_105179,2
CVG_OMA_100624,2
PHX_LAX_89292,2
FAT_LAX_62174,2
SLC_SAN_58946,2
DFW_TPA_66783,2
STL_CLT_67910,2
SJC_PHX_63517,2
SAN_SMF_94607,2
SJC_SLC_66508,2
ONT_SMF_68420,2
ATL_IAH_65926,2
TYS_ATL_98001,2
COS_ORD_97653,2
ATL_CRP_69487,2
DCA_PHX_94299,2
CVG_IAH_91461,2
LAX_MDW_63019,2
IND_MSP_74430,2
BUF_DFW_86306,2
LNK_DEN_77326,2
MSP_ATL_57153,2
CMH_MEM_74438,2
PIT_ORD_59868,2
DEN_DFW_73450,2
ATL_PDX_100183,2
ATL_MKE_59368,2
DEN_PDX_83855,2
SEA_DFW_76909,2
ATL_MLU_103508,2
MEM_MIA_84121,2
MSY_ATL_78140,2
MCO_MIA_67090,2
AUS_CVG_68877,2
SMF_LAS_96288,2
DFW_CMH_66867,2
ORD_MSP_94951,2
ELP_PHX_73002,2
AVP_ATL_77336,2
LGA_JAX_95925,2
JAX_ORD_99421,2
EWR_MSP_91616,2
VLD_ATL_68111,2
LAX_SEA_57517,2
RSW_CVG_75544,2
ORD_XNA_99075,2
SFO_DFW_65797,2
DTW_PVD_102466,2
ATL_PIT_61098,2
PFN_ATL_60356,2
DFW_MLI_79177,2
CVG_LGA_87083,2
DTW_EWR_83988,2
SLC_PHX_85081,2
ALB_BWI_105101,2
IAD_BDL_92173,2
MCI_MSP_104130,2
IAH_SNA_85891,2
MSP_DFW_79569,2
SAT_DFW_66923,2
IAD_DEN_74339,2
IAH_BNA_60583,2
MCI_EWR_95797,2
LGB_OAK_90225,2
LIT_DFW_92897,2
MSP_LGA_69988,2
MSP_CVG_95436,2
ORD_PIT_64014,2
DTW_LAS_103326,2
JFK_CVG_88154,2
CAK_CVG_76242,2
PHX_MCO_63840,2
CLE_IND_96472,2
SEA_PHX_66435,2
BZN_MSP_74492,2
BTR_IAH_72474,2
SFO_OGG_70990,2
PHX_LAX_78589,2
MCO_CLE_96543,2
ATL_CLT_105050,2
SAT_ATL_81572,2
BWI_TPA_81134,2
LGA_BNA_89664,2
MCI_DFW_64907,2
ABQ_HOU_77920,2
BUR_SLC_105080,2
LAX_MCI_74562,2
STL_DFW_64539,2
DFW_SAN_63406,2
ORD_IAD_80347,2
JAX_ATL_98780,2
DTW_IND_96223,2
DFW_DTW_72627,2
CVG_BDL_67673,2
MSP_FLL_72499,2
MCO_PHL_94945,2
PHL_BOS_72038,2
SLC_BOI_73377,2
PHX_SEA_59651,2
IAH_AMA_74039,2
ORD_SPI_86731,2
RDU_LGA_90522,2
SEA_LAX_98873,2
PHX_EWR_102387,2
TVC_ORD_100999,2
BOS_STL_92553,2
DFW_LAS_62007,2
IAD_LAS_87918,2
MCO_SLC_79603,2
STT_ATL_64655,2
DEN_CVG_93272,2
DFW_CLL_105152,2
ROA_CVG_91971,2
DCA_ORD_88054,2
CLE_DEN_90400,2
SAV_IAD_98684,2
MEM_PHL_85899,2
LAX_DFW_72884,2
SFO_SAT_78190,2
AEX_ATL_89353,2
OAK_LAX_90799,2
DFW_PHX_89450,2
MIA_CVG_65574,2
DEN_SFO_59749,2
DTW_ALB_88441,2
CLE_CVG_90981,2
IAH_STL_97546,2
MSP_EWR_74717,2
BOS_ORD_62030,2
ORD_RIC_65841,2
PVD_BWI_64191,2
ORD_MSP_105543,2
SFO_LAS_72890,2
PHL_SJU_76966,2
CLT_BWI_62278,2
ATL_GPT_82852,2
TPA_ATL_60148,2
PHX_LAX_101458,2
BDL_ORD_94834,2
SBN_CVG_78554,2
OAK_PDX_103703,2
IAH_BNA_81302,2
AUS_DFW_67653,2
PHX_ATL_93317,2
STL_CVG_77977,2
DTW_IAD_98516,2
COS_CVG_64378,2
MIA_CLT_84125,2
JFK_MSP_68131,2
PHL_ALB_89804,2
DTW_MKE_74469,2
ATL_PIT_80712,2
DFW_EWR_73333,2
AUS_BNA_57087,2
EWR_PIT_61314,2
ROC_ATL_73047,2
DCA_PHX_71772,2
PHX_LAX_101757,2
CLE_CVG_57108,2
DFW_MSP_56969,2
DTW_LAX_81530,2
TPA_SAT_91231,2
BOS_JFK_69786,2
DTW_ALB_105251,2
ELP_DFW_69492,2
CLT_DFW_74399,2
PHX_AUS_85992,2
CLT_IAD_92598,2
GEG_ORD_63387,2
KOA_ORD_105425,2
DFW_SAT_80840,2
BNA_HOU_94505,2
MCO_BDL_63493,2
MSP_SFO_78551,2
FLL_MEM_65864,2
DEN_MTJ_67022,2
PHX_DFW_97153,2
IAD_CLE_74979,2
ORF_BOS_102309,2
ATL_PIA_92583,2
MCO_ATL_84114,2
SLC_ONT_73221,2
EWR_XNA_79240,2
DFW_RNO_75637,2
AUS_ATL_77067,2
BOS_RDU_97395,2
ORD_SLC_83255,2
SJC_IAH_79429,2
IAD_GSO_60879,2
DEN_PHL_83431,2
SEA_KTN_95760,2
LAS_IAD_60751,2
BWI_ATL_90861,2
MSP_ORD_105416,2
MIA_LGA_78939,2
JAX_BNA_67558,2
SJC_AUS_77587,2
CVG_GSP_88278,2
MSP_CLT_88590,2
DFW_IAH_89242,2
EWR_SJC_71794,2
LAX_IAH_101227,2
ORD_OMA_93218,2
IAD_TYS_77653,2
CVG_DSM_82151,2
SEA_ATL_85624,2
LAS_PDX_75347,2
MCI_MDW_63231,2
ATL_MCO_57061,2
MCO_ORD_92869,2
STL_DFW_100486,2
SAN_SJC_100232,2
MDW_MCI_87479,2
ORD_PVD_80753,2
DFW_XNA_69743,2
DEN_SMF_63742,2
GRB_CVG_79753,2
MSP_FAI_67678,2
CAE_IAH_61968,2
MDW_LIT_98920,2
ORF_LAS_102602,2
RIC_TPA_99184,2
GRB_CVG_70002,2
MHT_LAS_57945,2
DSM_ORD_71129,2
BTR_DFW_85583,2
PNS_ATL_63459,2
CLT_DEN_86512,2
CLE_IND_74311,2
BZN_MSP_72354,2
LAS_CLE_65240,2
PHL_DTW_84500,2
PIT_PHL_103385,2
CMH_ATL_58683,2
FAT_LAX_93237,2
CVG_LIT_72911,2
LAX_PHL_81459,2
DTW_CVG_80645,2
JFK_BWI_98461,2
CVG_JAX_98911,2
MCO_BNA_97306,2
LAS_SFO_84417,2
LAX_SEA_64383,2
DFW_CLT_58000,2
PNS_ATL_67815,2
LGA_FLL_71924,2
SNA_IAH_97929,2
MSP_BOI_91824,2
LAS_SLC_91290,2
JAX_JFK_58174,2
IAH_OKC_103496,2
LGA_CLE_62836,2
HOU_MAF_64872,2
MIA_STT_105567,2
ISP_MDW_65983,2
MDW_PVD_64604,2
DCA_ATL_87259,2
DFW_OAK_79884,2
ATL_SAN_103982,2
ATL_FLL_82842,2
ORD_DFW_64909,2
IAD_DTW_60176,2
TPA_ORD_101264,2
PHF_BOS_102382,2
TUS_MSP_71311,2
BNA_ISP_71296,2
SNA_ORD_56880,2
ATL_MCO_57182,2
ORD_PHX_94822,2
EWR_SEA_83544,2
BNA_IAH_60814,2
ORD_DCA_90849,2
TPA_DTW_68796,2
LAX_ORD_69472,2
MRY_LAX_91980,2
CAK_MCO_64032,2
ATL_RDU_67371,2
CVG_CHO_77805,2
ATL_TUL_74814,2
LAX_MSP_91838,2
RNO_ATL_93610,2
RDM_SLC_105169,2
BUF_JFK_86650,2
COD_SLC_58290,2
DFW_ABQ_86739,2
ORD_BUF_80703,2
DFW_MOB_105303,2
XNA_ATL_97234,2
JAC_SLC_59267,2
MIA_ORD_66532,2
ATL_MDW_97208,2
LAS_FAT_77353,2
RDU_JFK_79689,2
PHL_DTW_72528,2
CVG_TUL_85078,2
SMF_BUR_102195,2
JFK_IAD_60690,2
LAX_BWI_72862,2
RIC_CLT_61482,2
DFW_MAF_94208,2
TYS_TPA_71935,2
ATL_ORD_102025,2
MCI_DEN_81409,2
SEA_CVG_67447,2
SAN_ABQ_81699,2
TPA_ATL_79798,2
MIA_IAH_102253,2
MDT_ATL_67211,2
BIL_SLC_97433,2
MIA_IAD_100855,2
PHX_SAN_63041,2
SLC_PHL_71900,2
OAK_LAX_95457,2
CAE_ATL_65783,2
MCO_IAD_82083,2
OKC_MCI_86236,2
DEN_AUS_101629,2
ORD_BOS_94157,2
MCO_MSP_93467,2
BHM_CVG_86519,2
CID_CVG_74077,2
DFW_IAH_101975,2
FLL_IAD_72215,2
ATL_MDW_101824,2
SNA_DFW_79559,2
SMF_LAS_76670,2
BGR_LGA_66457,2
IAH_CLT_104051,2
DFW_SGF_76438,2
PHX_ABQ_90769,2
PIT_ATL_103540,2
SLC_MFR_65475,2
CLT_LAS_104024,2
HNL_SMF_58664,2
IAH_LGA_74037,2
FWA_ATL_70821,2
PHL_RIC_94228,2
FLL_MEM_91235,2
BOS_DCA_74268,2
EWR_ORD_82784,2
IAD_FLL_85256,2
DFW_SDF_90961,2
JFK_FLL_63242,2
DFW_MEM_58959,2
ATL_ILM_85257,2
ONT_OAK_67691,2
SLC_SFO_61154,2
PWM_LGA_68307,2
DFW_XNA_65713,2
PHL_MIA_88606,2
CLT_BWI_97838,2
MDW_OMA_84834,2
AUS_IAH_86997,2
JFK_TPA_80016,2
SJC_DEN_90237,2
ORD_TUS_89596,2
TPA_ATL_64494,2
FLL_CVG_65474,2
ATL_IAD_82117,2
SLC_SEA_67569,2
BOS_DTW_61788,2
MSP_GTF_72125,2
BOS_BWI_70814,2
SNA_PHX_81298,2
LGA_ATL_65210,2
MDW_MSP_96178,2
BWI_MSP_102184,2
ORD_CVG_76530,2
MIA_IAH_74994,2
SJC_SBA_61923,2
CVG_SFO_104404,2
ORD_SFO_85660,2
GRR_ATL_98652,2
BUR_OAK_64949,2
MDW_DFW_64120,2
CLT_RIC_61372,2
ATL_SBN_100710,2
BOS_CVG_96316,2
ORD_DCA_89103,2
MCO_DTW_64767,2
DTW_LAS_97332,2
DTW_DEN_97102,2
IAD_JFK_91660,2
SJC_DEN_59958,2
BUF_CVG_100378,2
SMF_LAX_72824,2
STL_ORD_77652,2
ORD_CLE_97360,2
MSP_EWR_89309,2
GPT_IAH_83850,2
BDL_PHL_66904,2
AVL_CVG_65329,2
DCA_BNA_85667,2
LAX_PHX_69860,2
ATL_BTR_61231,2
BWI_BDL_59646,2
DFW_CMH_94220,2
LAS_MCI_70632,2
DEN_MEM_87178,2
LAS_SFO_58530,2
COS_SLC_64152,2
CLL_DFW_68203,2
IAH_DTW_79768,2
BWI_BOS_90110,2
DTW_RIC_91724,2
MSP_ORD_93932,2
IAH_ATL_61647,2
MSY_HOU_70079,2
LAS_BDL_80972,2
MEM_CVG_82448,2
BOS_BWI_103594,2
SJU_ORD_73846,2
DFW_XNA_91600,2
MIA_PHX_64570,2
CVG_RDU_89032,2
TRI_ATL_68858,2
LAS_JFK_88211,2
CLE_ORD_90269,2
LWS_SLC_89455,2
MSP_SLC_83657,2
LAX_DEN_57238,2
ROC_CVG_77857,2
MSP_CVG_84084,2
BIL_SLC_98661,2
SAN_MDW_89709,2
FSD_MSP_87539,2
DFW_SFO_64508,2
LAS_OMA_73036,2
LAS_ORD_68615,2
EWR_SFO_87469,2
IAH_MSP_58810,2
LAX_EWR_94408,2
CVG_GRB_68641,2
PHL_MCI_83726,2
LGA_BOS_98377,2
ANC_SEA_60180,2
MSP_EWR_99986,2
TPA_JFK_92031,2
SAV_LGA_59071,2
FAY_ATL_79962,2
MKE_ATL_92228,2
MDW_FLL_81683,2
ORD_SLC_75513,2
MSP_EWR_76487,2
MHT_IAD_62859,2
DEN_CPR_105647,2
MDW_CLE_86711,2
BHM_DCA_68260,2
BWI_JAX_102666,2
CVG_OKC_88057,2
RSW_ORD_58014,2
EWR_CLE_102131,2
MCO_JFK_70451,2
MHT_MDW_104292,2
CLT_PHL_70217,2
MIA_LGA_90276,2
STL_MEM_73157,2
MSP_DEN_91873,2
ORF_ATL_60686,2
ORD_DFW_93325,2
IAD_BNA_101351,2
TUS_DFW_103341,2
LAS_BNA_80962,2
STL_DEN_84934,2
MIA_DCA_91374,2
BOS_DCA_101350,2
OAK_SAN_74800,2
BOS_IAD_89338,2
OAK_BUR_73220,2
DFW_DCA_84331,2
OKC_CVG_66201,2
JFK_SYR_84189,2
ISP_MCO_71127,2
PFN_ATL_91985,2
PHX_ELP_101450,2
MOB_IAH_87964,2
BOS_LGA_60365,2
MSP_ORD_63303,2
DFW_LAS_89979,2
ORF_IAH_71386,2
ALB_PHL_86154,2
ATL_PHL_85180,2
ORD_CLE_83185,2
DFW_DCA_70287,2
ATW_CVG_88766,2
IAD_ORD_84984,2
EWR_BOS_61160,2
CMH_ATL_75447,2
SFO_DFW_82034,2
SJC_ORD_75202,2
CHA_CVG_93372,2
SAV_IAD_58289,2
MDW_OMA_66946,2
RDU_MDW_105556,2
DFW_HOU_93319,2
AUS_LBB_97090,2
ORD_LEX_65297,2
DTW_MKE_66588,2
MCO_ISP_81143,2
ATL_RSW_73858,2
DTW_LGA_79035,2
MFR_SFO_57203,2
CLE_LGA_58775,2
EWR_MSY_65352,2
ATL_SBN_91957,2
IAH_ATL_70449,2
MHT_ATL_65888,2
MDW_PHX_98564,2
PVD_DTW_61111,2
CLE_STL_62031,2
PIT_ORD_81233,2
PHX_PDX_90296,2
OAK_SNA_83489,2
CVG_GSO_100503,2
CVG_CAE_90746,2
TVC_ORD_85537,2
DEN_SMF_104587,2
IND_ATL_61163,2
SLC_CVG_94851,2
MSP_IAH_82728,2
ORD_CVG_89646,2
JFK_GSO_78722,2
OME_ANC_76285,2
MSP_PSP_83762,2
GTF_SLC_87005,2
SAV_JFK_92114,2
ALB_ORD_91723,2
DAB_ATL_95849,2
ROC_ORD_63417,2
SEA_LAS_90753,2
IAH_SLC_88205,2
EWR_BNA_78513,2
TPA_IND_71114,2
MSP_EWR_90436,2
ISP_ATL_93858,2
PDX_SAN_72664,2
AUS_DFW_56988,2
LAX_PHX_63153,2
ATL_MOB_94762,2
TPA_EWR_101375,2
FAT_SLC_89009,2
LAX_SLC_72613,2
JAX_CVG_77447,2
DCA_ORD_98933,2
MIA_MEM_74941,2
ATL_LFT_63490,2
CVG_TPA_100180,2
PHL_LAS_82702,2
OMA_PHX_70289,2
DCA_BOS_93621,2
IAD_PIT_59022,2
PHL_BUF_57962,2
BTV_EWR_99448,2
FNT_MSP_60974,2
IAH_HSV_81950,2
ATL_GRR_98793,2
LGA_JAX_100867,2
LAX_SAN_73129,2
TPA_BWI_96455,2
IAD_SYR_88288,2
PDX_DEN_87226,2
BTV_PHL_105324,2
ATL_PFN_102681,2
MYR_CVG_86124,2
